created_at,State,RTO,OEM,CNG ONLY,DIESEL,DIESEL/HYBRID,ELECTRIC(BOV),Petrol,Petrol /CNG,Petrol /HYBRID,PURE EV,STRONG HYBRID EV,PETROL/ETHANOL,Total,EV
2025-11-07T12:55:29.841727+00:00,Tamil Nadu,ERODE RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.841727+00:00,Tamil Nadu,ERODE RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:29.841727+00:00,Tamil Nadu,ERODE RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,0,0,0,1,1
2025-11-07T12:55:29.841727+00:00,Tamil Nadu,ERODE RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,1,0,2,0
2025-11-07T12:55:29.862714+00:00,Tamil Nadu,GINGEE,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.862714+00:00,Tamil Nadu,GINGEE,MARUTI SUZUKI INDIA LTD,0,0,0,0,0,3,0,0,0,0,3,0
2025-11-07T12:55:29.862714+00:00,Tamil Nadu,GINGEE,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.862714+00:00,Tamil Nadu,GINGEE,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,1,0,1,0,0,0,2,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,HONDA CARS INDIA LTD,0,0,0,0,2,0,0,0,0,0,2,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,1,2,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,2,1,1,0,0,0,4,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:29.883309+00:00,Tamil Nadu,GOPICHETTIPALAYAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.915152+00:00,Tamil Nadu,GUDALORE,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:29.915152+00:00,Tamil Nadu,GUDALORE,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,1,0,0,0,5,6,0
2025-11-07T12:55:29.915152+00:00,Tamil Nadu,GUDALORE,MARUTI SUZUKI INDIA LTD,0,0,0,0,5,0,1,0,0,0,6,0
2025-11-07T12:55:29.915152+00:00,Tamil Nadu,GUDALORE,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:29.915152+00:00,Tamil Nadu,GUDALORE,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,1,0,0,0,0,4,6,0
2025-11-07T12:55:29.934989+00:00,Tamil Nadu,GUDIYATHAM,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.934989+00:00,Tamil Nadu,GUDIYATHAM,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.934989+00:00,Tamil Nadu,GUDIYATHAM,MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:29.934989+00:00,Tamil Nadu,GUDIYATHAM,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,KIA INDIA PRIVATE LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,MARUTI SUZUKI INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.955927+00:00,Tamil Nadu,AMBUR,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.973510+00:00,Tamil Nadu,GUMMIDIPOONDI,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:29.973510+00:00,Tamil Nadu,GUMMIDIPOONDI,MARUTI SUZUKI INDIA LTD,0,0,0,0,3,4,2,0,0,0,9,0
2025-11-07T12:55:29.973510+00:00,Tamil Nadu,GUMMIDIPOONDI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:29.973510+00:00,Tamil Nadu,GUMMIDIPOONDI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,1,0,0,0,0,1,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,HONDA CARS INDIA LTD,0,0,0,0,2,0,0,0,0,0,2,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,2,1,0,0,0,7,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,0,0,0,1,1
2025-11-07T12:55:29.996258+00:00,Tamil Nadu,HARUR,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,0,0,1,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,BMW INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,4,5,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,0,0,0,0,0,0,2,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,10,1,2,0,0,1,14,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,2,3,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,3,0,0,0,0,0,0,0,9,12,0
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,0,0,0,0,2,0,0,2,2
2025-11-07T12:55:30.019206+00:00,Tamil Nadu,HOSUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,1,0,2,3,6,0
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,1,0,0,0,2,3,0
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,1,0,0,0,0,5,0
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.036106+00:00,Tamil Nadu,ILLUPPUR,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,HYUNDAI MOTOR INDIA LTD,0,2,0,0,0,0,0,0,0,3,5,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,MAHINDRA & MAHINDRA LIMITED,0,4,0,0,1,0,0,0,0,0,5,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,2,4,1,0,0,0,7,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,2,3,0
2025-11-07T12:55:30.061098+00:00,Tamil Nadu,KALLAKURICHI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,1,2,3,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,KIA INDIA PRIVATE LIMITED,0,2,0,0,0,0,0,1,0,0,3,1
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,5,2,0,0,0,0,7,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,1,0,0,0,4,6,0
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,0,0,0,1,1
2025-11-07T12:55:30.084892+00:00,Tamil Nadu,KANCHEEPURAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,1,0,2,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,0,0,0,0,0,0,2,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,MARUTI SUZUKI INDIA LTD,0,0,0,0,5,3,0,0,0,0,8,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,1,0,0,0,0,0,0,1,1
2025-11-07T12:55:30.111141+00:00,Tamil Nadu,KANGEYAM,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,HYUNDAI MOTOR INDIA LTD,0,2,0,0,1,0,0,0,0,5,8,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,KIA INDIA PRIVATE LIMITED,0,1,0,0,1,0,0,0,0,1,3,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,MAHINDRA & MAHINDRA LIMITED,0,3,0,0,1,0,0,0,0,0,4,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,MARUTI SUZUKI INDIA LTD,0,0,0,0,10,2,4,0,0,0,16,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,9,9,0
2025-11-07T12:55:30.132414+00:00,Tamil Nadu,KARAIKUDI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,2,2,5,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,FORCE MOTORS LIMITED,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,0,0,0,0,0,0,2,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,9,0,0,0,0,0,9,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,1,0,0,0,2,4,0
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.161849+00:00,Tamil Nadu,KARUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,0,1,2,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,2,0,0,0,5,7,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,1,0,0,0,0,0,2,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,5,1,0,0,0,0,6,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,NISSAN MOTOR INDIA PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,5,6,0
2025-11-07T12:55:30.184129+00:00,Tamil Nadu,KOVILPATTI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,MARUTI SUZUKI INDIA LTD,0,0,0,0,3,0,1,0,0,0,4,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,TATA MOTORS PASSENGER VEHICLES LTD,0,1,0,0,0,0,0,0,0,1,2,0
2025-11-07T12:55:30.204467+00:00,Tamil Nadu,ARAKKONAM,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,2,0,0,0,0,0,4,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,1,1,0,0,0,6,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,2,0,0,0,0,0,0,0,11,13,0
2025-11-07T12:55:30.226536+00:00,Tamil Nadu,KRISHNAGIRI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.244606+00:00,Tamil Nadu,KULITHALI,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.244606+00:00,Tamil Nadu,KULITHALI,MAHINDRA & MAHINDRA LIMITED,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.244606+00:00,Tamil Nadu,KULITHALI,MARUTI SUZUKI INDIA LTD,0,0,0,0,0,1,0,0,0,0,1,0
2025-11-07T12:55:30.244606+00:00,Tamil Nadu,KULITHALI,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,0,1,0,0,0,2,3,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,MAHINDRA & MAHINDRA LIMITED,0,1,0,0,1,0,0,0,0,0,2,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,1,0,0,1,0,6,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,0,0,0,0,4,4,0
2025-11-07T12:55:30.268202+00:00,Tamil Nadu,KUMARAPALAYAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,1,0,0,0,0,0,0,2,2,5,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,HONDA CARS INDIA LTD,0,0,0,0,1,0,0,0,0,0,1,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,HYUNDAI MOTOR INDIA LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,JSW MG MOTOR INDIA PVT LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,MAHINDRA & MAHINDRA LIMITED,0,4,0,0,0,0,0,0,0,0,4,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,4,2,2,0,0,0,8,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,3,3,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,0,0,0,0,1,0,0,0,1,2,0
2025-11-07T12:55:30.287056+00:00,Tamil Nadu,KUMBAKONAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,2,0,0,0,0,2,0,1,3,8,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,HONDA CARS INDIA LTD,0,0,0,0,4,0,0,0,0,0,4,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,HYUNDAI MOTOR INDIA LTD,0,1,0,0,0,0,0,0,0,4,5,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,KIA INDIA PRIVATE LIMITED,0,0,0,0,0,0,0,0,0,10,10,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,0,0,0,0,0,1,0,0,1,1
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,MAHINDRA & MAHINDRA LIMITED,0,2,0,0,2,0,0,0,0,0,4,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,MARUTI SUZUKI INDIA LTD,0,0,0,0,11,8,1,0,0,0,20,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,MERCEDES-BENZ INDIA PVT LTD,0,0,1,0,0,0,0,0,0,0,1,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,RENAULT INDIA PVT LTD,0,0,0,0,0,0,0,0,0,2,2,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,0,0,1,0,0,0,0,1,2,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,0,2,0,0,1,0,0,0,0,11,14,0
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,0,2,0,0,0,0,0,0,2,2
2025-11-07T12:55:30.313045+00:00,Tamil Nadu,KUNDRATHUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,0,0,0,0,0,0,0,1,1,0
